Size,Ntrial,AvgTestAcc,AvgTrainAcc,AvgConfMatrix,Config
3,1,0.5985357253276664,0.6155542103847188,21.999999999999996,poly_scale_0.1_6
3,1,0.5303054763050888,0.5321976422823881,22.0,poly_scale_1_1
3,1,0.6518301965802934,0.6534343434343435,22.0,poly_scale_1_2
3,1,0.6439496671480399,0.6515073250666471,22.0,poly_scale_1_3
3,1,0.6515254247237975,0.6571681096681097,22.0,poly_scale_1_4
3,1,0.6402053271968033,0.6704473304473304,22.0,poly_scale_1_5
3,1,0.6401608099593377,0.6817679213441925,22.0,poly_scale_1_6
3,1,0.6934562596127881,0.7045928412453836,21.999999999999996,poly_scale_10_1
3,1,0.7009904351535502,0.7101993910044757,22.0,poly_scale_10_2
3,1,0.700946896316908,0.7196693325506884,22.0,poly_scale_10_3
3,1,0.6969858405832835,0.7158812091862939,22.0,poly_scale_10_4
3,1,0.6819620067392249,0.7101992687162179,22.0,poly_scale_10_5
3,1,0.6931979617954047,0.7120823855993348,22.000000000000004,poly_scale_10_6
3,1,0.7272502240537886,0.7253405727982,22.0,poly_scale_100_1
3,1,0.7233762459934486,0.7253405727982,22.0,poly_scale_100_2
3,1,0.7234188064292675,0.7310547362242278,22.0,poly_scale_100_3
3,1,0.7120106528281654,0.7367151539609167,22.0,poly_scale_100_4
3,1,0.7045625765598644,0.734831792501284,22.0,poly_scale_100_5
3,1,0.689496182279987,0.7253833736884584,22.0,poly_scale_100_6
3,1,0.7233327071568063,0.7329272751730379,22.0,poly_scale_1000_1
3,1,0.7309520035692062,0.7329270305965221,22.0,poly_scale_1000_2
3,1,0.7234613668650863,0.7423969721427348,22.0,poly_scale_1000_3
3,1,0.7044774556882267,0.7348641377454936,22.0,poly_scale_1000_4
3,1,0.6930693020871246,0.7368119451170299,22.000000000000004,poly_scale_1000_5
3,1,0.6856212258188237,0.7424398953212512,22.0,poly_scale_1000_6
3,1,0.5303054763050888,0.5303037028884486,22.0,rbf_1e-09_0.1_3
3,1,0.5303054763050888,0.5303037028884486,22.0,rbf_1e-05_0.1_3
3,1,0.5303054763050888,0.5303037028884486,22.0,rbf_0.1_0.1_3
3,1,0.5303054763050888,0.5303037028884486,22.0,rbf_1_0.1_3
3,1,0.5303054763050888,0.5303037028884486,22.0,rbf_10_0.1_3
3,1,0.5303054763050888,0.5303037028884486,22.0,rbf_100_0.1_3
3,1,0.5490746285012074,0.5492327634700516,22.0,rbf_1e-09_1_3
3,1,0.6665521937703263,0.9943395822633111,22.0,rbf_1e-05_1_3
3,1,0.6362462282648257,1.0,22.0,rbf_0.1_1_3
3,1,0.6362462282648257,1.0,22.0,rbf_1_1_3
3,1,0.6362462282648257,1.0,22.0,rbf_10_1_3
3,1,0.6362462282648257,1.0,22.0,rbf_100_1_3
3,1,0.7009033574802657,0.7177967936018783,22.0,rbf_1e-09_10_3
3,1,0.6666808534786063,1.0,22.0,rbf_1e-05_10_3
3,1,0.6362462282648257,1.0,22.0,rbf_0.1_10_3
3,1,0.6362462282648257,1.0,22.0,rbf_1_10_3
3,1,0.6362462282648257,1.0,22.0,rbf_10_10_3
3,1,0.6362462282648257,1.0,22.0,rbf_100_10_3
3,1,0.7271205859446851,0.738630860664759,22.0,rbf_1e-09_100_3
3,1,0.6666808534786063,1.0,22.0,rbf_1e-05_100_3
3,1,0.6362462282648257,1.0,22.0,rbf_0.1_100_3
3,1,0.6362462282648257,1.0,22.0,rbf_1_100_3
3,1,0.6362462282648257,1.0,22.0,rbf_10_100_3
3,1,0.6362462282648257,1.0,22.0,rbf_100_100_3
3,1,0.7272492456529651,0.7462067405287744,21.999999999999996,rbf_1e-09_1000_3
3,1,0.6666808534786063,1.0,22.0,rbf_1e-05_1000_3
3,1,0.6362462282648257,1.0,22.0,rbf_0.1_1000_3
3,1,0.6362462282648257,1.0,22.0,rbf_1_1000_3
3,1,0.6362462282648257,1.0,22.0,rbf_10_1000_3
3,1,0.6362462282648257,1.0,22.0,rbf_100_1000_3
3,2,0.7156698719077642,0.7309904126005821,21.999999999999996,linear_scale_0.1_3
3,2,0.7005599387912445,0.719680155061511,22.0,linear_scale_1_3
3,2,0.7045209945248689,0.7290856506958202,21.999999999999996,linear_scale_10_3
3,2,0.7043478175791232,0.7121043974857534,22.0,linear_scale_100_3
3,2,0.71209773050145,0.7309795900897595,22.0,linear_scale_1000_3
3,2,0.5303054763050888,0.5303037028884486,22.0,poly_scale_0.1_1
3,2,0.5303054763050888,0.5321976422823881,22.0,poly_scale_0.1_2
3,2,0.5303054763050888,0.5340808814537629,22.0,poly_scale_0.1_3
3,2,0.5264750370813912,0.5359748208477022,22.0,poly_scale_0.1_4
3,2,0.5758074741995702,0.5985302785726515,22.0,poly_scale_0.1_5
3,2,0.5985357253276664,0.6155542103847188,21.999999999999996,poly_scale_0.1_6
3,2,0.5303054763050888,0.5321976422823881,22.0,poly_scale_1_1
3,2,0.6518301965802934,0.6534343434343435,22.0,poly_scale_1_2
3,2,0.6439496671480399,0.6515073250666471,22.0,poly_scale_1_3
3,2,0.6515254247237975,0.6571681096681097,22.0,poly_scale_1_4
3,2,0.6402053271968033,0.6704473304473304,22.0,poly_scale_1_5
3,2,0.6401608099593377,0.6817679213441925,22.0,poly_scale_1_6
3,2,0.6934562596127881,0.7045928412453836,21.999999999999996,poly_scale_10_1
3,2,0.7009904351535502,0.7101993910044757,22.0,poly_scale_10_2
3,2,0.700946896316908,0.7196693325506884,22.0,poly_scale_10_3
3,2,0.6969858405832835,0.7158812091862939,22.0,poly_scale_10_4
3,2,0.6819620067392249,0.7101992687162179,22.0,poly_scale_10_5
3,2,0.6931979617954047,0.7120823855993348,22.000000000000004,poly_scale_10_6
3,2,0.7272502240537886,0.7253405727982,22.0,poly_scale_100_1
3,2,0.7233762459934486,0.7253405727982,22.0,poly_scale_100_2
3,2,0.7234188064292675,0.7310547362242278,22.0,poly_scale_100_3
3,2,0.7120106528281654,0.7367151539609167,22.0,poly_scale_100_4
3,2,0.7045625765598644,0.734831792501284,22.0,poly_scale_100_5
3,2,0.689496182279987,0.7253833736884584,22.0,poly_scale_100_6
3,2,0.7233327071568063,0.7329272751730379,22.0,poly_scale_1000_1
3,2,0.7309520035692062,0.7329270305965221,22.0,poly_scale_1000_2
3,2,0.7234613668650863,0.7423969721427348,22.0,poly_scale_1000_3
3,2,0.7044774556882267,0.7348641377454936,22.0,poly_scale_1000_4
3,2,0.6930693020871246,0.7368119451170299,22.000000000000004,poly_scale_1000_5
3,2,0.6856212258188237,0.7424398953212512,22.0,poly_scale_1000_6
3,2,0.5303054763050888,0.5303037028884486,22.0,rbf_1e-09_0.1_3
3,2,0.5303054763050888,0.5303037028884486,22.0,rbf_1e-05_0.1_3
3,2,0.5303054763050888,0.5303037028884486,22.0,rbf_0.1_0.1_3
3,2,0.5303054763050888,0.5303037028884486,22.0,rbf_1_0.1_3
3,2,0.5303054763050888,0.5303037028884486,22.0,rbf_10_0.1_3
3,2,0.5303054763050888,0.5303037028884486,22.0,rbf_100_0.1_3
3,2,0.5490746285012074,0.5492327634700516,22.0,rbf_1e-09_1_3
3,2,0.6665521937703263,0.9943395822633111,22.0,rbf_1e-05_1_3
3,2,0.6362462282648257,1.0,22.0,rbf_0.1_1_3
3,2,0.6362462282648257,1.0,22.0,rbf_1_1_3
3,2,0.6362462282648257,1.0,22.0,rbf_10_1_3
3,2,0.6362462282648257,1.0,22.0,rbf_100_1_3
3,2,0.7009033574802657,0.7177967936018783,22.0,rbf_1e-09_10_3
3,2,0.6666808534786063,1.0,22.0,rbf_1e-05_10_3
3,2,0.6362462282648257,1.0,22.0,rbf_0.1_10_3
3,2,0.6362462282648257,1.0,22.0,rbf_1_10_3
3,2,0.6362462282648257,1.0,22.0,rbf_10_10_3
3,2,0.6362462282648257,1.0,22.0,rbf_100_10_3
3,2,0.7271205859446851,0.738630860664759,22.0,rbf_1e-09_100_3
3,2,0.6666808534786063,1.0,22.0,rbf_1e-05_100_3
3,2,0.6362462282648257,1.0,22.0,rbf_0.1_100_3
3,2,0.6362462282648257,1.0,22.0,rbf_1_100_3
3,2,0.6362462282648257,1.0,22.0,rbf_10_100_3
3,2,0.6362462282648257,1.0,22.0,rbf_100_100_3
3,2,0.7272492456529651,0.7462067405287744,21.999999999999996,rbf_1e-09_1000_3
3,2,0.6666808534786063,1.0,22.0,rbf_1e-05_1000_3
3,2,0.6362462282648257,1.0,22.0,rbf_0.1_1000_3
3,2,0.6362462282648257,1.0,22.0,rbf_1_1000_3
3,2,0.6362462282648257,1.0,22.0,rbf_10_1000_3
3,2,0.6362462282648257,1.0,22.0,rbf_100_1000_3
3,3,0.7156698719077642,0.7309904126005821,21.999999999999996,linear_scale_0.1_3
3,3,0.7005599387912445,0.719680155061511,22.0,linear_scale_1_3
3,3,0.7045209945248689,0.7290856506958202,21.999999999999996,linear_scale_10_3
3,3,0.7043478175791232,0.7121043974857534,22.0,linear_scale_100_3
3,3,0.71209773050145,0.7309795900897595,22.0,linear_scale_1000_3
3,3,0.5303054763050888,0.5303037028884486,22.0,poly_scale_0.1_1
3,3,0.5303054763050888,0.5321976422823881,22.0,poly_scale_0.1_2
3,3,0.5303054763050888,0.5340808814537629,22.0,poly_scale_0.1_3
3,3,0.5264750370813912,0.5359748208477022,22.0,poly_scale_0.1_4
3,3,0.5758074741995702,0.5985302785726515,22.0,poly_scale_0.1_5
3,3,0.5985357253276664,0.6155542103847188,21.999999999999996,poly_scale_0.1_6
3,3,0.5303054763050888,0.5321976422823881,22.0,poly_scale_1_1
3,3,0.6518301965802934,0.6534343434343435,22.0,poly_scale_1_2
3,3,0.6439496671480399,0.6515073250666471,22.0,poly_scale_1_3
3,3,0.6515254247237975,0.6571681096681097,22.0,poly_scale_1_4
3,3,0.6402053271968033,0.6704473304473304,22.0,poly_scale_1_5
3,3,0.6401608099593377,0.6817679213441925,22.0,poly_scale_1_6
3,3,0.6934562596127881,0.7045928412453836,21.999999999999996,poly_scale_10_1
3,3,0.7009904351535502,0.7101993910044757,22.0,poly_scale_10_2
3,3,0.700946896316908,0.7196693325506884,22.0,poly_scale_10_3
3,3,0.6969858405832835,0.7158812091862939,22.0,poly_scale_10_4
3,3,0.6819620067392249,0.7101992687162179,22.0,poly_scale_10_5
3,3,0.6931979617954047,0.7120823855993348,22.000000000000004,poly_scale_10_6
3,3,0.7272502240537886,0.7253405727982,22.0,poly_scale_100_1
3,3,0.7233762459934486,0.7253405727982,22.0,poly_scale_100_2
3,3,0.7234188064292675,0.7310547362242278,22.0,poly_scale_100_3
3,3,0.7120106528281654,0.7367151539609167,22.0,poly_scale_100_4
3,3,0.7045625765598644,0.734831792501284,22.0,poly_scale_100_5
3,3,0.689496182279987,0.7253833736884584,22.0,poly_scale_100_6
3,3,0.7233327071568063,0.7329272751730379,22.0,poly_scale_1000_1
3,3,0.7309520035692062,0.7329270305965221,22.0,poly_scale_1000_2
3,3,0.7234613668650863,0.7423969721427348,22.0,poly_scale_1000_3
3,3,0.7044774556882267,0.7348641377454936,22.0,poly_scale_1000_4
3,3,0.6930693020871246,0.7368119451170299,22.000000000000004,poly_scale_1000_5
3,3,0.6856212258188237,0.7424398953212512,22.0,poly_scale_1000_6
3,3,0.5303054763050888,0.5303037028884486,22.0,rbf_1e-09_0.1_3
3,3,0.5303054763050888,0.5303037028884486,22.0,rbf_1e-05_0.1_3
3,3,0.5303054763050888,0.5303037028884486,22.0,rbf_0.1_0.1_3
3,3,0.5303054763050888,0.5303037028884486,22.0,rbf_1_0.1_3
3,3,0.5303054763050888,0.5303037028884486,22.0,rbf_10_0.1_3
3,3,0.5303054763050888,0.5303037028884486,22.0,rbf_100_0.1_3
3,3,0.5490746285012074,0.5492327634700516,22.0,rbf_1e-09_1_3
3,3,0.6665521937703263,0.9943395822633111,22.0,rbf_1e-05_1_3
3,3,0.6362462282648257,1.0,22.0,rbf_0.1_1_3
3,3,0.6362462282648257,1.0,22.0,rbf_1_1_3
3,3,0.6362462282648257,1.0,22.0,rbf_10_1_3
3,3,0.6362462282648257,1.0,22.0,rbf_100_1_3
3,3,0.7009033574802657,0.7177967936018783,22.0,rbf_1e-09_10_3
3,3,0.6666808534786063,1.0,22.0,rbf_1e-05_10_3
3,3,0.6362462282648257,1.0,22.0,rbf_0.1_10_3
3,3,0.6362462282648257,1.0,22.0,rbf_1_10_3
3,3,0.6362462282648257,1.0,22.0,rbf_10_10_3
3,3,0.6362462282648257,1.0,22.0,rbf_100_10_3
3,3,0.7271205859446851,0.738630860664759,22.0,rbf_1e-09_100_3
3,3,0.6666808534786063,1.0,22.0,rbf_1e-05_100_3
3,3,0.6362462282648257,1.0,22.0,rbf_0.1_100_3
3,3,0.6362462282648257,1.0,22.0,rbf_1_100_3
3,3,0.6362462282648257,1.0,22.0,rbf_10_100_3
3,3,0.6362462282648257,1.0,22.0,rbf_100_100_3
3,3,0.7272492456529651,0.7462067405287744,21.999999999999996,rbf_1e-09_1000_3
3,3,0.6666808534786063,1.0,22.0,rbf_1e-05_1000_3
3,3,0.6362462282648257,1.0,22.0,rbf_0.1_1000_3
3,3,0.6362462282648257,1.0,22.0,rbf_1_1000_3
3,3,0.6362462282648257,1.0,22.0,rbf_10_1000_3
3,3,0.6362462282648257,1.0,22.0,rbf_100_1000_3
3,4,0.7156698719077642,0.7309904126005821,21.999999999999996,linear_scale_0.1_3
3,4,0.7005599387912445,0.719680155061511,22.0,linear_scale_1_3
3,4,0.7045209945248689,0.7290856506958202,21.999999999999996,linear_scale_10_3
3,4,0.7043478175791232,0.7121043974857534,22.0,linear_scale_100_3
3,4,0.71209773050145,0.7309795900897595,22.0,linear_scale_1000_3
3,4,0.5303054763050888,0.5303037028884486,22.0,poly_scale_0.1_1
3,4,0.5303054763050888,0.5321976422823881,22.0,poly_scale_0.1_2
3,4,0.5303054763050888,0.5340808814537629,22.0,poly_scale_0.1_3
3,4,0.5264750370813912,0.5359748208477022,22.0,poly_scale_0.1_4
3,4,0.5758074741995702,0.5985302785726515,22.0,poly_scale_0.1_5
3,4,0.5985357253276664,0.6155542103847188,21.999999999999996,poly_scale_0.1_6
3,4,0.5303054763050888,0.5321976422823881,22.0,poly_scale_1_1
3,4,0.6518301965802934,0.6534343434343435,22.0,poly_scale_1_2
3,4,0.6439496671480399,0.6515073250666471,22.0,poly_scale_1_3
3,4,0.6515254247237975,0.6571681096681097,22.0,poly_scale_1_4
3,4,0.6402053271968033,0.6704473304473304,22.0,poly_scale_1_5
3,4,0.6401608099593377,0.6817679213441925,22.0,poly_scale_1_6
3,4,0.6934562596127881,0.7045928412453836,21.999999999999996,poly_scale_10_1
3,4,0.7009904351535502,0.7101993910044757,22.0,poly_scale_10_2
3,4,0.700946896316908,0.7196693325506884,22.0,poly_scale_10_3
3,4,0.6969858405832835,0.7158812091862939,22.0,poly_scale_10_4
3,4,0.6819620067392249,0.7101992687162179,22.0,poly_scale_10_5
3,4,0.6931979617954047,0.7120823855993348,22.000000000000004,poly_scale_10_6
3,4,0.7272502240537886,0.7253405727982,22.0,poly_scale_100_1
3,4,0.7233762459934486,0.7253405727982,22.0,poly_scale_100_2
3,4,0.7234188064292675,0.7310547362242278,22.0,poly_scale_100_3
3,4,0.7120106528281654,0.7367151539609167,22.0,poly_scale_100_4
3,4,0.7045625765598644,0.734831792501284,22.0,poly_scale_100_5
3,4,0.689496182279987,0.7253833736884584,22.0,poly_scale_100_6
3,4,0.7233327071568063,0.7329272751730379,22.0,poly_scale_1000_1
3,4,0.7309520035692062,0.7329270305965221,22.0,poly_scale_1000_2
3,4,0.7234613668650863,0.7423969721427348,22.0,poly_scale_1000_3
3,4,0.7044774556882267,0.7348641377454936,22.0,poly_scale_1000_4
3,4,0.6930693020871246,0.7368119451170299,22.000000000000004,poly_scale_1000_5
3,4,0.6856212258188237,0.7424398953212512,22.0,poly_scale_1000_6
3,4,0.5303054763050888,0.5303037028884486,22.0,rbf_1e-09_0.1_3
3,4,0.5303054763050888,0.5303037028884486,22.0,rbf_1e-05_0.1_3
3,4,0.5303054763050888,0.5303037028884486,22.0,rbf_0.1_0.1_3
3,4,0.5303054763050888,0.5303037028884486,22.0,rbf_1_0.1_3
3,4,0.5303054763050888,0.5303037028884486,22.0,rbf_10_0.1_3
3,4,0.5303054763050888,0.5303037028884486,22.0,rbf_100_0.1_3
3,4,0.5490746285012074,0.5492327634700516,22.0,rbf_1e-09_1_3
3,4,0.6665521937703263,0.9943395822633111,22.0,rbf_1e-05_1_3
3,4,0.6362462282648257,1.0,22.0,rbf_0.1_1_3
3,4,0.6362462282648257,1.0,22.0,rbf_1_1_3
3,4,0.6362462282648257,1.0,22.0,rbf_10_1_3
3,4,0.6362462282648257,1.0,22.0,rbf_100_1_3
3,4,0.7009033574802657,0.7177967936018783,22.0,rbf_1e-09_10_3
3,4,0.6666808534786063,1.0,22.0,rbf_1e-05_10_3
3,4,0.6362462282648257,1.0,22.0,rbf_0.1_10_3
3,4,0.6362462282648257,1.0,22.0,rbf_1_10_3
3,4,0.6362462282648257,1.0,22.0,rbf_10_10_3
3,4,0.6362462282648257,1.0,22.0,rbf_100_10_3
3,4,0.7271205859446851,0.738630860664759,22.0,rbf_1e-09_100_3
3,4,0.6666808534786063,1.0,22.0,rbf_1e-05_100_3
3,4,0.6362462282648257,1.0,22.0,rbf_0.1_100_3
3,4,0.6362462282648257,1.0,22.0,rbf_1_100_3
3,4,0.6362462282648257,1.0,22.0,rbf_10_100_3
3,4,0.6362462282648257,1.0,22.0,rbf_100_100_3
3,4,0.7272492456529651,0.7462067405287744,21.999999999999996,rbf_1e-09_1000_3
3,4,0.6666808534786063,1.0,22.0,rbf_1e-05_1000_3
3,4,0.6362462282648257,1.0,22.0,rbf_0.1_1000_3
3,4,0.6362462282648257,1.0,22.0,rbf_1_1000_3
3,4,0.6362462282648257,1.0,22.0,rbf_10_1000_3
3,4,0.6362462282648257,1.0,22.0,rbf_100_1000_3
3,5,0.7156698719077642,0.7309904126005821,21.999999999999996,linear_scale_0.1_3
3,5,0.7005599387912445,0.719680155061511,22.0,linear_scale_1_3
3,5,0.7045209945248689,0.7290856506958202,21.999999999999996,linear_scale_10_3
3,5,0.7043478175791232,0.7121043974857534,22.0,linear_scale_100_3
3,5,0.71209773050145,0.7309795900897595,22.0,linear_scale_1000_3
3,5,0.5303054763050888,0.5303037028884486,22.0,poly_scale_0.1_1
3,5,0.5303054763050888,0.5321976422823881,22.0,poly_scale_0.1_2
3,5,0.5303054763050888,0.5340808814537629,22.0,poly_scale_0.1_3
3,5,0.5264750370813912,0.5359748208477022,22.0,poly_scale_0.1_4
3,5,0.5758074741995702,0.5985302785726515,22.0,poly_scale_0.1_5
3,5,0.5985357253276664,0.6155542103847188,21.999999999999996,poly_scale_0.1_6
3,5,0.5303054763050888,0.5321976422823881,22.0,poly_scale_1_1
3,5,0.6518301965802934,0.6534343434343435,22.0,poly_scale_1_2
3,5,0.6439496671480399,0.6515073250666471,22.0,poly_scale_1_3
3,5,0.6515254247237975,0.6571681096681097,22.0,poly_scale_1_4
3,5,0.6402053271968033,0.6704473304473304,22.0,poly_scale_1_5
3,5,0.6401608099593377,0.6817679213441925,22.0,poly_scale_1_6
3,5,0.6934562596127881,0.7045928412453836,21.999999999999996,poly_scale_10_1
3,5,0.7009904351535502,0.7101993910044757,22.0,poly_scale_10_2
3,5,0.700946896316908,0.7196693325506884,22.0,poly_scale_10_3
3,5,0.6969858405832835,0.7158812091862939,22.0,poly_scale_10_4
3,5,0.6819620067392249,0.7101992687162179,22.0,poly_scale_10_5
3,5,0.6931979617954047,0.7120823855993348,22.000000000000004,poly_scale_10_6
3,5,0.7272502240537886,0.7253405727982,22.0,poly_scale_100_1
3,5,0.7233762459934486,0.7253405727982,22.0,poly_scale_100_2
3,5,0.7234188064292675,0.7310547362242278,22.0,poly_scale_100_3
3,5,0.7120106528281654,0.7367151539609167,22.0,poly_scale_100_4
3,5,0.7045625765598644,0.734831792501284,22.0,poly_scale_100_5
3,5,0.689496182279987,0.7253833736884584,22.0,poly_scale_100_6
3,5,0.7233327071568063,0.7329272751730379,22.0,poly_scale_1000_1
3,5,0.7309520035692062,0.7329270305965221,22.0,poly_scale_1000_2
3,5,0.7234613668650863,0.7423969721427348,22.0,poly_scale_1000_3
3,5,0.7044774556882267,0.7348641377454936,22.0,poly_scale_1000_4
3,5,0.6930693020871246,0.7368119451170299,22.000000000000004,poly_scale_1000_5
3,5,0.6856212258188237,0.7424398953212512,22.0,poly_scale_1000_6
3,5,0.5303054763050888,0.5303037028884486,22.0,rbf_1e-09_0.1_3
3,5,0.5303054763050888,0.5303037028884486,22.0,rbf_1e-05_0.1_3
3,5,0.5303054763050888,0.5303037028884486,22.0,rbf_0.1_0.1_3
3,5,0.5303054763050888,0.5303037028884486,22.0,rbf_1_0.1_3
3,5,0.5303054763050888,0.5303037028884486,22.0,rbf_10_0.1_3
3,5,0.5303054763050888,0.5303037028884486,22.0,rbf_100_0.1_3
3,5,0.5490746285012074,0.5492327634700516,22.0,rbf_1e-09_1_3
3,5,0.6665521937703263,0.9943395822633111,22.0,rbf_1e-05_1_3
3,5,0.6362462282648257,1.0,22.0,rbf_0.1_1_3
3,5,0.6362462282648257,1.0,22.0,rbf_1_1_3
3,5,0.6362462282648257,1.0,22.0,rbf_10_1_3
3,5,0.6362462282648257,1.0,22.0,rbf_100_1_3
3,5,0.7009033574802657,0.7177967936018783,22.0,rbf_1e-09_10_3
3,5,0.6666808534786063,1.0,22.0,rbf_1e-05_10_3
3,5,0.6362462282648257,1.0,22.0,rbf_0.1_10_3
3,5,0.6362462282648257,1.0,22.0,rbf_1_10_3
3,5,0.6362462282648257,1.0,22.0,rbf_10_10_3
3,5,0.6362462282648257,1.0,22.0,rbf_100_10_3
3,5,0.7271205859446851,0.738630860664759,22.0,rbf_1e-09_100_3
3,5,0.6666808534786063,1.0,22.0,rbf_1e-05_100_3
3,5,0.6362462282648257,1.0,22.0,rbf_0.1_100_3
3,5,0.6362462282648257,1.0,22.0,rbf_1_100_3
3,5,0.6362462282648257,1.0,22.0,rbf_10_100_3
3,5,0.6362462282648257,1.0,22.0,rbf_100_100_3
